,customer_id,age,annual_income,credit_score,employment-type,education__level,marital_status,city,customer_segment,loan_type,loan_amount_(inr),tenure_months,monthly_visits,debt_to_income,loan_approved?,valid_age
1085,CUST100896,49.0,,761.0,Contract,Postgraduate,Single,Kolkata,Mass,Education,739429.0,60,8.0,True,Yes,True
1086,CUST101366,21.0,943850.0,841.0,Business,Diploma,Single,Chennai,Premium,Education,259426.0,36,6.0,True,Yes,True
1087,CUST100258,25.0,533282.0,,Self-Employed,Postgraduate,Married,Kolkata,Mass,Home,894490.0,72,3.0,True,Yes,True
1088,CUST100336,58.0,1317563.0,691.0,Salaried,Postgraduate,Single,Kolkata,Mass,Personal,469137.0,48,4.0,True,No,True
1089,CUST101442,45.0,413176.0,740.0,Business,12Th,Married,Delhi,Premium,Education,807054.0,24,6.0,True,No,True
1090,CUST101040,59.0,672346.0,694.0,Salaried,12Th,Married,Hyderabad,Mass,Home,242525.0,72,8.0,True,Yes,True
1091,CUST100516,25.0,444327.0,690.0,Salaried,Postgraduate,Married,Mumbai,Affluent,Auto,1075101.0,60,4.0,True,No,True
1092,CUST101016,60.0,1008271.0,749.0,Salaried,Postgraduate,Single,Jaipur,Mass,Education,474693.0,120,3.0,True,Yes,True
1093,CUST100769,27.0,760966.0,729.0,Self-Employed,Graduate,Married,Delhi,Mass,Education,731237.0,84,5.0,True,No,True
1094,CUST101349,55.0,838576.0,745.0,Contract,12Th,Single,Mumbai,Premium,Home,,36,4.0,True,Yes,True
1095,CUST100762,46.0,851809.0,811.0,Salaried,Graduate,Single,Bengaluru,Affluent,Home,549233.0,60,5.0,True,Yes,True
1096,CUST101382,,285436.0,865.0,Self-Employed,Postgraduate,Single,Hyderabad,Mass,Education,279654.0,60,6.0,True,Yes,False
1097,CUST100522,27.0,401960.0,755.0,Business,Graduate,Divorced,Delhi,Mass,Business,,24,4.0,True,Yes,True
1098,CUST100023,29.0,398247.0,629.0,Salaried,Graduate,Married,Bengaluru,Affluent,Auto,310076.0,120,5.0,False,Yes,True
1099,CUST100357,28.0,1224268.0,664.0,Salaried,Other,Divorced,Mumbai,Premium,Education,,120,2.0,True,Yes,True
1100,CUST101304,63.0,628584.0,617.0,Salaried,Postgraduate,Married,Delhi,Sme,Home,915641.0,12,4.0,True,Yes,True
1101,CUST100341,50.0,603776.0,737.0,Business,Postgraduate,Single,Chennai,Mass,Home,379679.0,48,5.0,True,No,True
1102,CUST100432,55.0,1031787.0,597.0,Self-Employed,12Th,Single,Hyderabad,Premium,Home,361505.0,36,3.0,True,Yes,True
1103,CUST100474,42.0,931719.0,692.0,Contract,Graduate,Single,Pune,Premium,Education,346909.0,36,5.0,True,Yes,True
1104,CUST100218,25.0,623153.0,732.0,Self-Employed,Graduate,Single,Pune,Mass,Home,,72,5.0,True,Yes,True
1105,CUST100912,29.0,,673.0,Self-Employed,Postgraduate,Married,Delhi,Premium,Personal,1841125.0,48,6.0,True,Yes,True
1106,CUST101235,50.0,720768.0,806.0,Self-Employed,,Single,Bengaluru,Sme,Business,726078.0,48,7.0,True,Yes,True
1107,CUST101012,58.0,640451.0,809.0,Self-Employed,Graduate,Married,Mumbai,Premium,Auto,513197.0,48,5.0,True,Yes,True
1108,CUST101494,36.0,,720.0,Business,Postgraduate,Married,,Mass,Personal,515939.0,60,3.0,True,No,True
1109,CUST100094,39.0,510338.0,718.0,Self-Employed,12Th,Married,,Affluent,Personal,1054205.0,48,,True,Yes,True
1110,CUST101009,55.0,673269.0,753.0,Contract,Graduate,Married,Bengaluru,High Value,Auto,200521.0,60,7.0,True,No,True
1111,CUST101071,52.0,293234.0,702.0,Business,Diploma,Married,Hyderabad,Mass,Education,602974.0,24,1.0,False,Yes,True
1112,CUST101093,60.0,741295.0,704.0,Business,Graduate,Married,Hyderabad,Premium,Business,428209.0,72,6.0,True,Yes,True
1113,CUST100697,54.0,1895094.0,813.0,Salaried,12Th, MARRIED ,Chennai,Mass,Personal,551724.0,48,7.0,True,Yes,True
1114,CUST101376,66.0,947307.0,870.0,Self-Employed,Graduate,Married,Jaipur,Sme,Business,1527137.0,72,6.0,True,Yes,True
1115,CUST100997,45.0,491178.0,633.0,Salaried,Graduate,Married,Hyderabad,Affluent,Auto,,36,5.0,True,Yes,True
1116,CUST100154,34.0,669957.0,814.0,Self-Employed,12Th,Single,Mumbai,Premium,Personal,708213.0,60,8.0,True,Yes,True
1117,CUST101100,41.0,573510.0,763.0,Contract,12Th,Married,Chennai,Affluent,Auto,312852.0,36,7.0,True,No,True
1118,CUST101332,54.0,361085.0,642.0,Business,12Th,Single,Chennai,Affluent,Education,226898.0,48,3.0,True,No,True
1120,CUST100790,21.0,720000.0,761.0,Contract,Diploma,Single,Mumbai,Affluent,Education,300141.0,120,10.0,True,Yes,True
1121,CUST100581,25.0,666902.0,699.0,Salaried,Graduate,Married,Jaipur,Affluent,Business,1902720.0,36,4.0,True,Yes,True
1122,CUST100704,29.0,1273522.0,675.0,Self-Employed,Postgraduate,Single,Mumbai,Premium,Home,458900.0,24,5.0,True,Yes,True
1123,CUST101291,31.0,80000000.0,747.0,Business,Graduate,Married,Kolkata,Mass,Home,290985.0,72,2.0,True,Yes,True
1124,CUST100488,45.0,426157.0,538.0,Contract,Graduate,Single,Bengaluru,Affluent,Personal,457863.0,60,3.0,True,Yes,True
1125,CUST100560,61.0,585413.0,,Business,Postgraduate,Married,Chennai,Mass,Education,391154.0,12,8.0,True,Yes,True
1126,CUST101120,25.0,421846.0,614.0,Self-Employed,Graduate,Single,Mumbai,Mass,Education,,72,9.0,True,No,True
1127,CUST100802,35.0,173665.0,808.0,Salaried,Graduate,Single,Chennai,Mass,Home,289009.0,72,9.0,True,No,True
1128,CUST100513,60.0,368187.0,822.0,,Postgraduate,Married,Mumbai,Premium,Auto,307018.0,72,7.0,True,Yes,True
1129,CUST100634,38.0,769879.0,730.0,Self-Employed,Postgraduate,Married,Hyderabad,Mass,Personal,462296.0,72,3.0,True,Yes,True
1130,CUST101270,23.0,338341.0,700.0,Self-Employed,Diploma,Divorced,Kolkata,Mass,Home,154046.0,48,4.0,True,Yes,True
1131,CUST101372,37.0,879265.0,799.0,Contract,12Th,Married,Jaipur,Mass,Business,131454.0,84,6.0,True,Yes,True
1132,CUST100791,25.0,671538.0,861.0,Contract,Diploma,Married,Chennai,Mass,Home,455260.0,84,7.0,True,Yes,True
1133,CUST100117,22.0,555777.0,887.0,Business,Graduate,Married,Kolkata,Sme,Business,976998.0,24,6.0,True,No,True
1134,CUST100741,59.0,1031938.0,636.0,Business,Graduate,Single,Delhi,Mass,Auto,934422.0,72,4.0,True,Yes,True
1135,CUST101082,67.0,803800.0,843.0,Contract,Graduate,Married,Mumbai,Mass,Auto,521072.0,12,9.0,True,Yes,True
1136,CUST100831,32.0,306367.0,777.0,Business,Graduate,Single,Pune,Affluent,Education,1354922.0,24,3.0,True,No,True
1137,CUST100120,26.0,553201.0,767.0,Business,Post Graduate,Married,Chennai,Premium,Personal,,60,4.0,False,Yes,True
1138,CUST100657,57.0,848855.0,633.0,Self-Employed,,Married,Delhi,Affluent,Personal Loan,1590756.0,120,4.0,True,Yes,True
1140,CUST100636,53.0,813005.0,813.0,Contract,Graduate,Married,Mumbai,Mass,Personal,127734.0,84,7.0,True,No,True
1141,CUST100370,57.0,569157.0,754.0,Self-Employed,Graduate,Single,Pune,Premium,Home,451931.0,60,5.0,True,Yes,True
1142,CUST100269,49.0,562120.0,800.0,Contract,Graduate,Single,Hyderabad,Affluent,Business,743459.0,36,7.0,True,Yes,True
1143,CUST100656,46.0,774292.0,576.0,,Other,Single,Hyderabad,Affluent,Auto,293483.0,36,4.0,True,No,True
1144,CUST100936,65.0,306350.0,667.0,Salaried,Graduate,Married,,Mass,Personal,468892.0,36,2.0,True,Yes,True
1145,CUST100823,,728298.0,660.0,Salaried,12Th,Single,Kolkata,Affluent,Home,1328041.0,36,6.0,True,Yes,False
1146,CUST100867,59.0,210964.0,643.0,Salaried,Graduate,Married,Bengaluru,Mass,Business,391085.0,48,5.0,True,Yes,True
1147,CUST100047,41.0,676620.0,753.0,Business,Postgraduate,Married,Bengaluru,Mass,Home,1292191.0,36,6.0,True,Yes,True
1148,CUST101323,46.0,1630865.0,705.0,Contract,Graduate,Single,Hyderabad,Affluent,Home,777920.0,12,7.0,True,Yes,True
1149,CUST100992,46.0,218027.0,711.0,Contract,Diploma,Married,Jaipur,Affluent,Education,200391.0,84,6.0,True,No,True
1150,CUST100877,46.0,758225.0,797.0,Self-Employed,Postgraduate,Married,Hyderabad,Sme,Auto,595778.0,24,5.0,True,Yes,True
1151,CUST100774,54.0,388602.0,863.0,Contract,,Married,,Affluent,Auto,295354.0,84,5.0,True,Yes,True
1153,CUST100005,41.0,417376.0,647.0,Self-Employed,Graduate,Married,Chennai,Mass,Home,472719.0,60,3.0,True,No,True
1154,CUST101004,,1635962.0,601.0,Contract,12Th,Single,Delhi,Mass,Education,87016.0,72,8.0,True,Yes,False
1155,CUST101334,58.0,2561998.0,609.0,Salaried,Other,Single,Jaipur,Affluent,Business,457945.0,84,9.0,True,Yes,True
1156,CUST100264,64.0,925239.0,713.0,Self-Employed,Diploma,Single,Chennai,Affluent,Education,1031450.0,24,6.0,True,Yes,True
1157,CUST101213,12.0,429509.0,694.0,Salaried,Diploma,Single,Chennai,Mass,Education,909682.0,12,10.0,True,Yes,True
1158,CUST101404,36.0,671460.0,780.0,,Graduate,Married,Kolkata,Premium,Personal,,72,3.0,True,No,True
1159,CUST100444,43.0,315278.0,250.0,Self-Employed,Graduate,Married,Bengaluru,Affluent,Business,700803.0,36,8.0,True,No,True
1160,CUST101003,47.0,720000.0,612.0,Contract,Graduate,Married,Jaipur,Affluent,Home,413583.0,84,5.0,False,No,True
1161,CUST101078,28.0,605405.0,711.0,Contract,Graduate,Single,Kolkata,Affluent,Business,493332.0,120,12.0,True,Yes,True
1162,CUST100838,30.0,941344.0,686.0,Contract,Postgraduate,Single,Jaipur,Mass,Education,249287.0,36,5.0,True,No,True
1163,CUST101374,40.0,962928.0,743.0,Salaried,Other,Married,Chennai,Affluent,Unknown,,12,7.0,True,Yes,True
1164,CUST100305,46.0,236312.0,832.0,Salaried,12Th,Married,Chennai,Affluent,Personal,246922.0,36,6.0,True,Yes,True
1165,CUST101203,67.0,,781.0,Self-Employed,,Single,Mumbai,Mass,Business,467434.0,12,2.0,True,Yes,True
1166,CUST100314,34.0,820447.0,724.0,Self-Employed,Postgraduate,Married,Bengaluru,Sme,Business,843233.0,12,6.0,True,Yes,True
1167,CUST100150,23.0,635626.0,764.0,Contract,Graduate,Married,Delhi,Sme,Personal,884887.0,36,3.0,True,No,True
1168,CUST101149,53.0,544027.0,734.0,Contract,Graduate,Married,Jaipur,Mass,Auto,955331.0,24,5.0,True,No,True
1169,CUST100575,21.0,735566.0,783.0,Salaried,Graduate,Single,Delhi,Sme,Personal,148059.0,12,7.0,True,Yes,True
1170,CUST100051,56.0,1490535.0,,Contract,Graduate, MARRIED ,Mumbai,Mass,Education,494707.0,60,3.0,True,Yes,True
1171,CUST101200,50.0,321566.0,791.0,,Graduate,Married,Kolkata,Affluent,Unknown,320010.0,36,5.0,False,No,True
1172,CUST100727,54.0,1984945.0,814.0,,Graduate,Single,Mumbai,Premium,Auto,450722.0,120,6.0,True,No,True
1173,CUST100834,27.0,545415.0,710.0,Salaried,Postgraduate,Married,Hyderabad,Mass,Education,183648.0,12,7.0,True,Yes,True
1174,CUST101116,44.0,678032.0,698.0,Business,Graduate,Married,Bengaluru,Affluent,Personal,322215.0,84,6.0,True,Yes,True
1175,CUST101167,22.0,390124.0,714.0,Business,12Th,Single,Bengaluru,Mass,Auto,2717454.0,12,3.0,True,No,True
1177,CUST100972,40.0,305564.0,664.0,Salaried,Other,Married,Kolkata,Mass,Business,401614.0,48,,True,No,True
1178,CUST100654,58.0,,598.0,Business,Postgraduate,Single,Delhi,Mass,Business,385385.0,36,4.0,True,Yes,True
1180,CUST100512,56.0,379192.0,634.0,Salaried,Graduate,Married,Delhi,Premium,Business,631136.0,24,3.0,True,No,True
1181,CUST100321,36.0,411033.0,745.0,Business,Diploma,Married,Bengaluru,Premium,Education,3433241.0,24,4.0,True,Yes,True
1182,CUST100020,42.0,221027.0,696.0,Self-Employed,Graduate,Married,Hyderabad,Affluent,Personal,381170.0,60,4.0,True,Yes,True
1183,CUST100685,28.0,491892.0,690.0,Salaried,Graduate,Single,Kolkata,Mass,Education,1690297.0,120,2.0,True,Yes,True
1184,CUST100036,23.0,1121336.0,642.0,Business,Diploma,Married,Hyderabad,Affluent,Home,1422422.0,48,2.0,True,Yes,True
1185,CUST100903,31.0,936981.0,758.0,Business,Graduate,Married,Pune,Affluent,Auto,,48,5.0,True,Yes,True
1186,CUST100828,63.0,442047.0,747.0,Salaried,Graduate,Divorced,Delhi,Mass,Business,,60,150.0,True,No,True
1187,CUST101379,44.0,272888.0,605.0,Contract,Postgraduate,Married,Pune,Premium,Home,684464.0,60,3.0,True,No,True
1188,CUST100408,27.0,619999.0,806.0,Self-Employed,Graduate,Married,,Premium,Education,752746.0,12,7.0,True,No,True
1189,CUST100921,62.0,320806.0,703.0,,Postgraduate,Single,Bengaluru,Premium,Home,369670.0,48,8.0,True,No,True
1190,CUST100538,26.0,638087.0,736.0,Self-Employed,Other,Divorced,Bengaluru,Premium,Education,885510.0,24,6.0,True,Yes,True
1191,CUST100759,27.0,538855.0,677.0,Business,Graduate,Single,Bengaluru,Affluent,Education,348822.0,84,1.0,False,Yes,True
1192,CUST101063,27.0,201847.0,680.0,Contract,Graduate,Married,Mumbai,Premium,Personal,107533.0,72,5.0,False,No,True
1193,CUST100246,24.0,,667.0,Contract,Graduate,Married,Jaipur,Premium,Auto,508011.0,48,3.0,True,No,True
1194,CUST101128,50.0,380005.0,726.0,Self-Employed,Postgraduate,Single,Pune,Premium,Home,,72,4.0,True,Yes,True
1195,CUST100785,43.0,587185.0,699.0,Contract,Graduate,Divorced,Pune,Affluent,Personal,955221.0,84,4.0,True,No,True
1196,CUST100490,49.0,749778.0,708.0,Business,Graduate,Single,Kolkata,Affluent,Personal,,72,4.0,True,No,True
1197,CUST100155,41.0,262129.0,693.0,Self-Employed,Graduate,Married,Chennai,Affluent,Home,50000000.0,84,10.0,True,Yes,True
1198,CUST100962,40.0,397333.0,622.0,,Graduate,Single,Pune,Mass,Business,415951.0,60,4.0,True,Yes,True
1199,CUST100854,32.0,645976.0,763.0,Contract,Graduate,Married,Hyderabad,Mass,Home,187389.0,48,-5.0,True,Yes,True
1200,CUST100626,31.0,1969820.0,650.0,Self-Employed,Graduate,Married,,Mass,Unknown,619482.0,60,6.0,True,No,True
1201,CUST100686,58.0,907247.0,718.0,Self-Employed,Graduate,Single,Chennai,Mass,Education,386636.0,12,5.0,True,Yes,True
1202,CUST100570,47.0,965444.0,687.0,,Postgraduate,Married,Chennai,Premium,Personal,715932.0,84,6.0,True,Yes,True
1203,CUST101461,58.0,1799243.0,676.0,Self-Employed,12Th,Married,Pune,Affluent,Home,309624.0,60,8.0,True,No,True
1204,CUST100018,27.0,957510.0,709.0,Self-Employed,Graduate,Married,Jaipur,Unknown,Personal,772383.0,48,6.0,True,Yes,True
1205,CUST100128,56.0,978078.0,672.0,Self-Employed,Other,Single,Chennai,Premium,Personal,673346.0,72,7.0,True,Yes,True
1207,CUST100928,35.0,1139507.0,708.0,Contract,,Single,Bengaluru,Mass,Education,370246.0,36,,True,No,True
1208,CUST100981,48.0,378250.0,679.0,Salaried,Postgraduate,Married,Bengaluru,Affluent,Business,300580.0,48,3.0,True,No,True
1210,CUST100191,53.0,453108.0,659.0,Contract,Postgraduate,Divorced,Pune,Premium,Auto,375639.0,36,7.0,True,No,True
1211,CUST101140,46.0,332430.0,725.0,Business,Graduate,Single,Pune,Affluent,Auto,268535.0,72,5.0,True,No,True
1213,CUST101499,42.0,475956.0,743.0,Contract,Graduate,Married,Pune,Premium,Home,349773.0,72,2.0,True,Yes,True
1214,CUST101359,25.0,230924.0,750.0,Self-Employed,Postgraduate,Married,Jaipur,Affluent,Personal,764144.0,24,6.0,True,Yes,True
1215,CUST100607,36.0,748133.0,829.0,Self-Employed,Graduate,Married,Kolkata,Mass,Home,842726.0,60,2.0,True,No,True
1216,CUST100181,65.0,783699.0,687.0,Salaried,Graduate,Married,Chennai,Mass,Business,398890.0,60,3.0,True,Yes,True
1217,CUST100302,59.0,,250.0,Contract,Graduate,Married,Pune,Mass,Personal,625206.0,84,5.0,True,Yes,True
1218,CUST100497,26.0,272565.0,722.0,Self-Employed,Graduate,Single,Delhi,Mass,Auto,497715.0,60,6.0,True,Yes,True
1219,CUST101324,62.0,450574.0,740.0,Contract,Graduate,Single,Pune,Premium,Auto,414429.0,84,3.0,False,No,True
1220,CUST101288,32.0,381353.0,743.0,Contract,Postgraduate, MARRIED ,Hyderabad,Affluent,Auto,480489.0,120,7.0,True,Yes,True
1221,CUST101492,44.0,1040205.0,756.0,Salaried,Graduate,Single,Bengaluru,Mass,Business,528778.0,120,4.0,False,No,True
1222,CUST100518,24.0,854768.0,700.0,Contract,Other,Married,Chennai,Premium,Business,329827.0,48,5.0,True,Yes,True
1223,CUST101070,21.0,1058301.0,651.0,Salaried,Diploma,Single,Hyderabad,Sme,Business,882768.0,36,1.0,True,Yes,True
1224,CUST100477,60.0,360515.0,746.0,Business,Postgraduate,Single,Bengaluru,Mass,Education,477091.0,36,6.0,True,No,True
1225,CUST100158,47.0,584588.0,672.0,Salaried,Postgraduate,Single,,Affluent,Business,544848.0,36,6.0,True,No,True
1226,CUST101196,50.0,150522.0,719.0,Self-Employed,Diploma,Married,Mumbai,Affluent,Home,305572.0,60,4.0,True,Yes,True
1227,CUST100017,45.0,944165.0,713.0,Self-Employed,Graduate,Single,Jaipur,Sme,Home,403100.0,120,4.0,True,No,True
1228,CUST101073,56.0,741308.0,684.0,Salaried,Graduate, MARRIED ,Kolkata,Mass,Business,243872.0,72,11.0,True,Yes,True
1230,CUST100547,41.0,435139.0,602.0,Salaried,Postgraduate,Single,Bengaluru,Affluent,Personal Loan,565545.0,84,5.0,False,Yes,True
1231,CUST100659,24.0,747522.0,663.0,Salaried,Postgraduate,Married,Mumbai,Mass,Home,97330.0,12,3.0,True,Yes,True
1232,CUST101284,58.0,733526.0,250.0,Business,Graduate,Married,Pune,Affluent,Personal,204868.0,120,6.0,True,No,True
1233,CUST101020,26.0,685687.0,644.0,Contract,Other,Single,Bengaluru,Affluent,Home,802506.0,24,6.0,True,Yes,True
1234,CUST101289,25.0,1150082.0,,Business,12Th,Married,Bengaluru,Affluent,Education,445517.0,48,6.0,True,No,True
1235,CUST100960,40.0,568092.0,739.0,Contract,Graduate,Married,Pune,Affluent,Business,289734.0,24,3.0,True,Yes,True
1236,CUST101444,41.0,880962.0,735.0,Salaried,Postgraduate,Married,Jaipur,Sme,Personal,599411.0,36,6.0,True,Yes,True
1237,CUST100284,44.0,881169.0,745.0,Contract,12Th,Married,Hyderabad,Affluent,Education,546837.0,120,10.0,True,Yes,True
1238,CUST100798,42.0,1220169.0,781.0,Contract,12Th,Single,Delhi,Affluent,Auto,797396.0,48,7.0,True,Yes,True
1239,CUST100226,35.0,547979.0,876.0,Self-Employed,12Th,Married,Mumbai,Mass,Business,346289.0,48,6.0,True,Yes,True
1240,CUST100027,39.0,1540431.0,617.0,Business,Other,Single,Hyderabad,Affluent,Education,184043.0,12,5.0,True,Yes,True
1241,CUST100438,64.0,1318157.0,656.0,,Postgraduate,Married,Pune,Affluent,Personal,361263.0,24,4.0,True,Yes,True
1242,CUST101493,22.0,1208315.0,706.0,Self-Employed,Postgraduate,Single,,Mass,Personal,452739.0,120,5.0,True,Yes,True
1243,CUST100230,29.0,112813.0,766.0,Contract,Graduate,Married,Bengaluru,Mass,Auto,418685.0,36,4.0,True,Yes,True
1244,CUST100038,59.0,979832.0,730.0,Business,Graduate,Divorced,Jaipur,Premium,Personal,268980.0,72,,True,Yes,True
1245,CUST100750,28.0,278248.0,713.0,Salaried,Other,Married,Mumbai,Affluent,Education,3224853.0,24,80.0,True,Yes,True
1246,CUST101046,5.0,606507.0,739.0,Contract,12Th,Married,,Mass,Business,203953.0,60,,True,Yes,True
1247,CUST100470,64.0,607467.0,597.0,,Postgraduate,Single,Mumbai,Mass,Auto,1140799.0,24,6.0,True,No,True
1248,CUST101311,25.0,1217958.0,812.0,Self-Employed,Diploma,Married,Kolkata,Mass,Personal,1009545.0,24,3.0,True,Yes,True
1250,CUST100688,48.0,888746.0,716.0,Salaried,Postgraduate,Single,Chennai,Mass,Auto,475325.0,12,4.0,True,Yes,True
1251,CUST101413,32.0,542134.0,675.0,Contract,12Th,Married,,Mass,Personal,84777.0,36,8.0,True,Yes,True
1252,CUST100640,65.0,575403.0,,Business,Postgraduate,Single,Delhi,Mass,Personal,965337.0,120,5.0,True,Yes,True
1253,CUST101327,52.0,892463.0,815.0,Salaried,Other,Single,Jaipur,Mass,Education,494923.0,120,2.0,True,Yes,True
1254,CUST101219,59.0,469600.0,697.0,Contract,Graduate,Married,Kolkata,Affluent,Business,500.0,48,7.0,True,Yes,True
1255,CUST101159,39.0,1288366.0,655.0,Business,Graduate,Single,Chennai,Mass,Personal,1352404.0,36,5.0,True,No,True
1256,CUST101282,55.0,472176.0,797.0,Self-Employed,Postgraduate,Single,Bengaluru,Premium,Personal Loan,859294.0,84,,True,No,True
1257,CUST101398,,684432.0,672.0,Self-Employed,Postgraduate,Divorced,Bengaluru,Mass,Education,425649.0,48,3.0,True,Yes,False
1258,CUST100801,21.0,353656.0,639.0,Salaried,Graduate,Single,Pune,Mass,Auto,257708.0,84,8.0,True,No,True
1259,CUST100161,,724326.0,698.0,Salaried,Postgraduate,Married,Kolkata,Affluent,Auto,550045.0,24,6.0,True,No,False
1260,CUST100957,39.0,1044682.0,769.0,Contract,Graduate,Married,Delhi,Premium,Home,750048.0,120,8.0,True,Yes,True
1261,CUST101187,27.0,660178.0,759.0,Business,,Married,Hyderabad,Mass,Auto,444066.0,12,3.0,True,Yes,True
1262,CUST100822,52.0,972758.0,708.0,Salaried,Graduate,Married,Kolkata,Mass,Personal,358966.0,60,3.0,True,Yes,True
1263,CUST101303,53.0,691829.0,696.0,Self-Employed,Graduate,Married,Kolkata,Mass,Business,,84,6.0,True,Yes,True
1264,CUST100878,56.0,728874.0,674.0,Self-Employed,Diploma,Married,Chennai,Premium,Education,62962.0,48,3.0,True,No,True
1265,CUST100914,67.0,644706.0,676.0,Contract,Postgraduate,Married,Chennai,Sme,Home,100.0,60,2.0,True,No,True
1266,CUST100153,64.0,920234.0,708.0,Contract,Graduate,Married,Delhi,Affluent,Auto,550493.0,24,5.0,True,Yes,True
1267,CUST101408,62.0,505507.0,658.0,Business,Diploma,Divorced,Chennai,Mass,Auto,204746.0,12,6.0,True,No,True
1268,CUST100510,32.0,852985.0,637.0,Business,Postgraduate,Married,Mumbai,Premium,Auto,,120,6.0,True,Yes,True
1270,CUST101251,,580432.0,619.0,Contract,12Th,Married,Jaipur,Affluent,Education,208996.0,60,5.0,True,Yes,False
1271,CUST101290,50.0,,,Contract,Other,Single,Jaipur,Mass,Business,216487.0,36,5.0,True,No,True
1272,CUST100104,21.0,235328.0,716.0,Business,Diploma,Married,Chennai,Affluent,Auto,147330.0,12,5.0,True,Yes,True
1273,CUST100587,53.0,402901.0,822.0,Self-Employed,12Th,Single,Chennai,Mass,Auto,,36,7.0,True,No,True
1274,CUST101361,24.0,790337.0,755.0,Salaried,Diploma,Married,Chennai,Sme,Home,1123407.0,36,8.0,True,No,True
1275,CUST101144,60.0,1062670.0,657.0,Contract,12Th,Single,Mumbai,Sme,Auto,299588.0,48,1.0,True,Yes,True
1276,CUST100054,42.0,1242987.0,771.0,Self-Employed,12Th,Single,,Mass,Education,462912.0,48,1.0,True,Yes,True
1277,CUST100152,34.0,400688.0,700.0,Business,Graduate,Single,Jaipur,Affluent,Education,2444111.0,60,6.0,True,Yes,True
1278,CUST100404,66.0,,728.0,Salaried,Post Graduate,Single,Chennai,Affluent,Personal,632757.0,84,4.0,True,Yes,True
1279,CUST101490,44.0,527715.0,698.0,Business,Graduate,Married,Pune,Mass,Home,294420.0,60,7.0,True,No,True
1280,CUST100208,66.0,,679.0,Business,Postgraduate,Married,Pune,Mass,Personal,,36,5.0,True,Yes,True
1281,CUST101471,63.0,,760.0,,Graduate,Married,Hyderabad,Affluent,Business,521088.0,60,2.0,True,No,True
1282,CUST101123,33.0,,820.0,Self-Employed,Graduate,Single,Mumbai,Premium,Personal,1013583.0,12,7.0,True,Yes,True
1283,CUST101351,23.0,551554.0,760.0,Self-Employed,Postgraduate,Married,Mumbai,Mass,Home,,48,6.0,True,No,True
1284,CUST100009,30.0,376040.0,851.0,Contract,Postgraduate,Married,Hyderabad,Affluent,Auto,358832.0,24,6.0,True,No,True
1285,CUST101015,45.0,507272.0,685.0,Self-Employed,Graduate,Single,Pune,Mass,Home,322900.0,120,7.0,True,No,True
1286,CUST101378,56.0,441775.0,120.0,Self-Employed,Graduate,Single,Bengaluru,Mass,Business,1153676.0,60,2.0,True,Yes,True
1287,CUST101061,57.0,958516.0,823.0,Contract,12Th,Married,Bengaluru,Premium,Education,909625.0,36,3.0,True,Yes,True
1288,CUST100453,44.0,614537.0,0.0,Salaried,Graduate,Married,Jaipur,Mass,Business,328075.0,60,4.0,True,No,True
1289,CUST100254,36.0,873967.0,751.0,Salaried,Postgraduate,Single,Kolkata,Mass,Home,,72,3.0,True,Yes,True
1290,CUST100897,44.0,2632817.0,674.0,Business,Graduate,Married,Hyderabad,Mass,Personal,847928.0,12,,True,Yes,True
1291,CUST101341,46.0,324540.0,759.0,Contract,12Th,Single,Bengaluru,Affluent,Auto,299352.0,120,4.0,True,Yes,True
1292,CUST100881,25.0,633084.0,652.0,Self-Employed,,Married,Pune,Affluent,Business,983744.0,72,4.0,True,Yes,True
1293,CUST101448,66.0,286158.0,647.0,Contract,Graduate,Married,Pune,Affluent,Education,845445.0,84,4.0,True,Yes,True
1294,CUST100624,40.0,504793.0,760.0,Self-Employed,Postgraduate,Married,Mumbai,Affluent,Auto,364624.0,72,6.0,True,Yes,True
1295,CUST100346,33.0,631471.0,657.0,Business,Graduate,Single,Bengaluru,Mass,Personal,623903.0,60,150.0,True,No,True
1296,CUST101319,42.0,403428.0,769.0,Business,Postgraduate,Single,,Affluent,Personal,356947.0,60,2.0,True,Yes,True
1297,CUST100263,35.0,725690.0,728.0,Self-Employed,Postgraduate,Married,Delhi,Premium,Education,334766.0,60,4.0,True,Yes,True
1298,CUST100151,61.0,743097.0,647.0,Self-Employed,Postgraduate,Single,Jaipur,Premium,Business,609068.0,36,3.0,True,No,True
1299,CUST100473,41.0,574660.0,711.0,Business,Graduate,Single,,Mass,Home,86501.0,72,,True,Yes,True
1300,CUST100641,52.0,542195.0,624.0,Contract,Graduate,Single,Hyderabad,Affluent,Personal Loan,939765.0,12,5.0,True,Yes,True
1302,CUST101445,27.0,869023.0,705.0,Contract,Graduate,Married,Kolkata,Mass,Education,206761.0,120,5.0,True,No,True
1303,CUST100551,58.0,1359287.0,775.0,Self-Employed,Graduate,Single,Chennai,Sme,Education,974874.0,60,3.0,False,No,True
1304,CUST100929,40.0,596583.0,825.0,Self-Employed,12Th,Married,,Mass,Home,184070.0,72,5.0,True,No,True
1305,CUST100489,56.0,1943326.0,734.0,Salaried,Other,Married,,Affluent,Education,313603.0,72,7.0,True,Yes,True
1306,CUST101473,42.0,402374.0,595.0,Business,Graduate,Single,Delhi,Premium,Business,556820.0,48,5.0,True,Yes,True
1307,CUST101172,50.0,650000.0,608.0,Business,12Th,Single,Mumbai,Mass,Auto,601430.0,60,5.0,True,Yes,True
